S1_mean,S2_mean,S3_mean,S4_mean,S5_mean,S6_mean,S7_mean,S8_mean,S1_cov,S2_cov,S3_cov,S4_cov,S5_cov,S6_cov,S7_cov,S8_cov,ncpr,kappa
363.96915540485344,145.71639081469323,68.48687319411158,33.59919165754845,22.183778046275147,15.114252660955174,11.46672862253014,8.912344129954635,3497.805300121323,1029.9088794969744,448.0176535924129,305.79928456126413,237.23097414711066,144.40553391302504,135.36631695982263,87.2446834712301,-0.17000000178813934,0.38999998569488525
367.1229745727896,149.13658129856924,68.61381713426357,33.562978507607085,21.96603328519758,15.013093637352213,11.436906453504633,8.997530770356338,3456.0044209683983,1057.99372665346,465.8641909532122,290.6126275960475,229.00597885754908,133.90066345110057,145.20557497982088,91.21495909019555,0.17000000178813934,0.30000001192092896
373.96833251928473,157.42257428914223,67.91178781366692,33.034784442006924,21.80008848214748,15.04653400137441,11.361685918014716,8.8408673888797,3385.020978198196,977.9862225745404,482.63333592144437,274.8582950918584,246.09271077198258,136.58272044816076,128.6462668605989,91.67641162019984,-0.25,0.30000001192092896
362.3995810370216,143.3831323032997,69.004238655626,33.79560699927116,22.296964011548436,15.103719507078475,11.496074977222607,8.901092502290199,3613.265146933688,1158.769167801532,450.5267559193494,303.98705204203156,233.7579233165263,126.03370574301833,142.51650101581615,87.83100280405496,0.0,0.30000001192092896
365.47751888921914,146.27211527601366,69.12336278607002,33.97684537961004,22.204772211473017,15.137486382252906,11.462465232833294,8.888295059501138,3584.1580940385716,1011.8359000751736,460.22589605858303,289.2142357741082,232.92495443213755,137.6969922777261,142.69304794670197,85.58428116769456,0.17000000178813934,0.38999998569488525
367.6167816949807,150.68714587146948,67.69835577074204,33.45032122401757,21.900025189452805,14.949467719059616,11.55989071194152,8.938363534453472,3562.1816759983008,974.0118325764398,470.52099683186924,281.59938118073046,236.6191957767572,131.00236161585235,137.19566910903097,81.96976659386289,-0.17000000178813934,0.3199999928474426
363.12299296066726,144.56183578490788,68.74735528175708,33.7164507710632,22.147733627922335,15.163337430760063,11.561341751888367,8.893168705205149,3849.0452048769416,962.9817720679964,431.0913113193397,304.9900628938348,226.43574859665102,136.45238656983938,142.64998478616405,79.17364805157399,-0.07999999821186066,0.4000000059604645
363.12669857897237,144.23887269975003,68.96941990333664,33.74882469138636,22.244260196436088,15.165894360403861,11.572648828985939,8.854640850164387,3715.8193072701747,1021.7865103746412,464.85376866998376,310.1705692358191,233.92123941123046,121.48669844254837,140.32198240016595,77.70017852894954,-0.17000000178813934,0.4000000059604645
361.2053636840285,142.0853247961279,69.09257400333635,33.780709020824965,22.388689207292828,15.143957554975895,11.444297573216378,8.776219308955886,3575.750058415766,1093.587751737624,445.5696245048763,307.74079620483536,229.43224886046244,136.16902754203184,144.12346972951573,83.10299989673474,0.0,0.38999998569488525
357.87645326119616,138.56412783465805,69.11963461151609,33.926177343632105,22.28037617107587,15.060592519074596,11.6090158585852,8.88848007383114,3860.139449129199,1062.1674186076166,447.70367413363283,299.8305053804484,222.467233833043,133.7885448522864,144.93346977720938,81.63550967394947,0.07999999821186066,0.4000000059604645
363.98712485831595,145.73094608209425,68.44866612842263,33.66631217050269,22.09780512645604,15.171030379531574,11.52040012143117,8.930944716189414,3766.6388610347203,1055.3513695321958,443.39739666524025,298.4130626599786,234.4869690884201,137.43440662518864,143.11996763882334,87.3994073291816,0.0,0.4000000059604645
366.95570497998784,149.20807303259096,68.10507924240466,33.5411017149201,22.18043540291938,14.984096263202224,11.576680037664959,8.834953044357025,3588.1215692018873,1043.863800425246,442.30327701764634,287.8953359615075,231.83185655127642,144.7865716047015,140.37661668214352,84.81966310011262,-0.07999999821186066,0.3100000023841858
365.7707319232338,147.0708039459001,69.01635707188571,33.60453409258584,22.169936444897573,15.061179317370502,11.56986234506332,8.86306086400323,3614.7579109444373,1104.4182448516829,426.32089866071493,292.4573772795268,227.57019010769193,142.40976190478798,144.07532831325622,85.16138409833512,0.0,0.3199999928474426
362.0368723463098,142.92675350646763,69.07907520999744,33.83738720424365,22.27370077375715,15.211832041901955,11.468874413954765,8.989922135031089,3760.314591418795,1027.9610082060142,454.8221211238937,300.45951602532375,250.48619127180785,131.50852159199118,141.41915272043394,88.69076446948421,0.07999999821186066,0.3199999928474426
361.00110450964627,141.8275513175374,69.11252008458013,33.83653320519877,22.331553493107183,15.179023515934555,11.472357036308997,8.9788800540984,3736.293661949676,1065.8134312296238,456.401333406138,291.9959650883367,218.45205663800274,140.93407590964128,146.86745157267262,84.65443694301786,-0.17000000178813934,0.38999998569488525
375.18084777550973,158.90940115559135,67.90456580055627,32.85292462620527,21.76417945921235,14.941179969827713,11.417611972945627,8.85533812308666,3399.5617847522053,940.7402360187968,414.15252507388976,269.7956615140428,254.3268146070712,120.80523378214446,135.3590470050884,83.34252577404442,0.17000000178813934,0.3100000023841858
361.9618161352833,142.50572303752952,69.26783635196433,33.9638376112457,22.27824395818106,15.096938392755261,11.522972269658814,8.863920251343337,3714.049655516904,1064.8317347178945,466.0052744540511,299.85291511831684,230.32345412734077,129.53346965731572,147.0035248687591,84.94667138180728,-0.07999999821186066,0.38999998569488525
372.74403755336465,156.31454259107386,67.34045504765807,33.29967659318991,22.02727329528,14.95531562498672,11.419523220810312,8.922282465390536,3443.8013448616716,1000.1612753714254,463.39230444188235,273.9026820211196,225.03142282388558,144.08725936933004,131.21787919696,87.63941469611167,0.17000000178813934,0.3799999952316284
368.0520052887899,150.743815690916,68.14992607827776,33.133076347343916,22.097532853750785,15.114759331142976,11.502779459623572,8.876205346579264,3439.743024414545,985.8760239839031,472.5848494965487,293.5780633167142,244.29849221044125,137.96352747098877,144.89721398218953,84.47827981851205,-0.17000000178813934,0.38999998569488525
362.55328021563156,144.17151309374592,68.76162102346636,33.52346598349071,22.19414763969397,15.065092896506194,11.455136327479815,8.959507770515629,3753.363348303584,996.8792103697342,440.624358794035,302.1624569595606,235.11467983437376,134.20286955747076,134.5265539219602,89.75443216683834,0.0,0.38999998569488525
359.13179909656617,139.73837307000068,69.31614040579167,33.92818314716617,22.191956376262834,15.037327822780226,11.556243768152047,8.925482706453728,3521.0373665368984,1049.8731416989845,463.37061680523806,318.5089729881586,237.89979311393267,133.07707577181637,140.7277806338787,87.20171812702932,0.0,0.3100000023841858
372.72384661271985,156.16447428399073,67.68311371122037,33.18658306101939,21.864317243509646,15.0049754318027,11.352143807487378,8.898922535450163,3541.1419208375933,997.8175876478483,456.58658026333376,269.30989157554177,244.05047498764372,130.4519623804065,137.84880661432715,89.47690174747747,0.17000000178813934,0.3199999928474426
358.04817421431414,138.5972454414815,69.2800048806274,33.91186106688296,22.270640057247117,15.190025295843078,11.507427219111927,8.959004487727686,3590.130676792251,1070.4375659949567,472.13086247501474,312.59290547959995,238.1455299521747,130.0235997239951,140.52969761856573,84.19106912699544,0.0,0.3199999928474426
366.8102082342874,149.06485668249232,68.50971937381969,33.208787067833924,22.15427106018623,15.03048594504497,11.379707979698551,8.905508527545638,3672.1600071946073,1012.3986519546794,471.5341403045232,301.7744803032826,245.2028484167395,135.77637239537196,135.65964137324818,86.60449319031639,0.0,0.30000001192092896
359.6699618257308,140.29197039830083,69.15455793646831,33.958392518778986,22.275972599022825,15.137518607708728,11.545372160091757,8.922237781620641,3579.982359189455,967.7424205592603,464.16246245839096,311.2622464037328,245.28926383100188,136.09613610382823,142.135084277146,77.02911405535546,0.0,0.30000001192092896
365.27694126910706,147.0196791093264,68.74050578354483,33.59269839910251,21.983851746058694,14.965817414792019,11.49498973342506,8.99552576352637,3440.2814875089803,1040.0943695375825,438.6832136055991,304.97222837637617,223.25341115027075,136.2023405304665,141.96298940226387,88.05748493712832,0.0,0.3199999928474426
371.6426184111164,155.16261457091596,67.56577188801758,33.069533748433635,21.87561317270436,14.995745982279283,11.527324808042751,8.903216294977073,3264.099721773155,934.21863949125,431.56158581740254,270.4885081036151,231.9143621637647,146.68107500175452,128.5778445592302,84.0609467425556,0.17000000178813934,0.38999998569488525
360.54721160002595,141.2447436875404,69.23979321795085,33.94396769020477,22.277124500020403,15.070911792167418,11.417510847451327,8.91429106267204,3642.632982714369,1047.1672332124003,444.2103356943472,310.4962917514122,220.65047661018403,138.00570862773313,144.24680380552473,85.3777762788509,-0.07999999821186066,0.4000000059604645
359.193823052727,139.58226761522405,69.4537140136901,34.0112968172969,22.270237287649564,14.998787788117186,11.549422616782763,8.908411359739926,3849.420672198786,979.6714663929299,462.1351379556669,311.03697841965527,226.93589073276027,127.34600616565385,136.94823354585017,87.19356346846088,0.0,0.30000001192092896
374.5579062360017,158.31890786196837,67.59801334774696,32.934400587926575,21.86072622864679,14.984557911052391,11.46968140004494,8.819417991644986,3336.5274716627514,1013.7415421640643,451.14160400041055,272.95237579916125,234.54266760611847,133.67159163401527,127.96701448977348,86.51274085468631,-0.25,0.3100000023841858
359.69757761496516,140.33064104716127,69.4139986341354,33.62072404346096,22.371672257754945,15.173054838104544,11.463956168496047,8.829680299431988,3646.368559111068,1018.1572346949813,434.0624689240924,307.36714694477826,237.88128218808274,131.62452001444083,144.61120383467576,82.86357800832357,0.07999999821186066,0.4000000059604645
363.9077813599385,145.23563568622296,68.91836560640509,33.61538080140564,22.146600296469394,15.143926351567208,11.418433709001388,8.974171764684657,3740.4689957137825,1017.5430036155101,417.00756068550567,310.3377764443863,241.11206706230845,135.5819749811921,141.0110241326777,81.6818402522306,0.0,0.4000000059604645
373.4464288133032,157.51673978688908,67.29228438784902,33.17472230250824,21.65410120375327,15.026621368036507,11.423107661011816,8.833909799178116,3425.904543588712,1053.276076155107,440.56871705896344,262.1525832803432,241.07296371423118,151.2033804365416,141.61891043044346,85.51588293339054,0.17000000178813934,0.4000000059604645
361.165707126781,141.77215595764358,69.55478239418535,33.68317183550216,22.244242202929897,15.076437284809298,11.516893926106793,8.896515781369366,3902.5830928863816,1015.9911621635508,457.57239158230266,309.934695379083,226.2357723635459,128.88569013169518,145.5172714891689,83.82674803969783,0.07999999821186066,0.4000000059604645
358.9554661131615,139.5945859087548,69.12720481170139,33.98891400062473,22.33004606645891,15.126130788209547,11.546312920914254,8.917973540925068,3520.032907352495,1079.930949724142,444.23340567475,316.41502129175365,233.50434896813718,129.79254570134506,149.34276062520203,83.32001582516789,0.0,0.4000000059604645
362.24953473029683,142.71240919634516,69.56082250760693,33.64880190662739,22.37124811757086,15.120357683357003,11.496113194507071,8.94053403159267,3884.6395846171486,1006.6439791511231,444.29221125629516,301.6265223545206,225.79317054294583,133.34996796630398,143.2490151785881,91.63957704599359,-0.07999999821186066,0.3199999928474426
357.79071286174064,137.98642360091603,69.54741918780935,34.00151265836435,22.195811027651533,15.1373353244609,11.571275524392385,8.895104838998227,4106.857913625717,964.5727249527916,443.70424435605935,308.96154983211665,235.81917657524934,134.53420166788885,151.56517653567178,84.40750548115452,0.0,0.30000001192092896
363.0736977851541,144.50945191235434,68.51006898403281,33.79120821347764,22.24220192752958,15.10601600633715,11.51747743879154,8.883732475269944,3571.50699303795,1052.6848514903272,477.88640711476876,303.4088347945998,235.04164156568368,129.86821056648893,138.80236885144816,80.61814510477484,0.0,0.38999998569488525
