S1_mean,S2_mean,S3_mean,S4_mean,S5_mean,S6_mean,S7_mean,S8_mean,S1_cov,S2_cov,S3_cov,S4_cov,S5_cov,S6_cov,S7_cov,S8_cov,ncpr,kappa
370.12929875947,153.22492549723023,67.36300022105617,33.631746173922814,22.12808951802652,15.087494099232277,11.43923999798639,8.838263151668944,3696.3583133514057,982.7672926543469,463.42104689381,272.1910813804168,227.57101302269012,131.37819195328393,148.01467881587175,82.31505928958103,-0.17000000178813934,0.1899999976158142
368.00373741742254,150.19772408649166,67.99995057226813,33.947125771664325,22.12018463225527,15.06711271671303,11.450760604224323,8.852121283375899,3709.090194831763,1043.3187257547906,457.8565560289696,270.10090520749986,224.5255410865063,143.9391945890225,144.30700367035513,87.61255336068925,0.0,0.10999999940395355
369.9804284312404,153.1605963697147,67.82572486730307,33.1714115779183,22.049355531503647,15.18633284716244,11.444919078040847,8.816426281557197,3490.5393990094067,1035.5174489598276,462.89990907235017,291.90516666173727,226.65158187745604,136.88033320801944,133.51211377499374,87.62308673818517,0.07999999821186066,0.10999999940395355
364.5736070266705,145.52413266648423,69.00927837492834,33.921345545840225,22.16774516930505,15.182273325261935,11.49204506219902,8.789362266917088,3655.275920857443,1060.6353982658927,451.94310814507486,306.080854363152,248.38638904213474,136.01983921378059,138.86579839284803,83.08018511877341,-0.07999999821186066,0.10999999940395355
369.98973502380613,153.00139574537525,67.82016283598227,33.322728304787226,22.016850266687605,15.152607000501057,11.46406184825307,8.777832373869451,3578.849207739846,1064.259797902207,450.1287810794688,282.28433990426686,240.39202413517182,135.33428531313672,140.39374326757508,83.01175816397136,0.07999999821186066,0.18000000715255737
373.0442757862205,156.7383167142402,67.43056108824297,33.10063127699953,21.940387521449477,15.025407568162956,11.455975272638867,8.875519099763578,3340.87360562173,924.5906898760269,458.8457887364999,265.30941031892314,225.05087665918387,142.71986982636304,127.93309288950701,78.73894821512687,-0.07999999821186066,0.10000000149011612
364.48115123683453,145.44107280593425,68.81489919415095,34.097928952753946,22.200837241058586,15.201390801785957,11.45141445622658,8.953311540290855,3680.9154715237746,1015.2741610919921,465.5025349950648,305.8498856536331,229.88439557135246,130.61990143392123,142.02759711958694,83.75555841438212,0.0,0.10000000149011612
360.98565241510835,141.9948311765991,69.10348608600604,33.75343806071452,22.25108086027999,15.143972530432153,11.420515519647706,8.914486040140451,3745.4736325932704,1002.1750287389149,449.91057682099654,311.5393943898225,247.76232294548984,133.3727355294016,142.35779802404684,80.91129234349256,0.0,0.1899999976158142
364.6974856315483,145.41649412910593,69.20906963298398,33.723463711975675,22.529474526808784,15.166846827971032,11.395143508050966,8.85462314287542,3643.333037111057,984.4941677702295,440.2371552669282,282.00578515560903,218.41684547703775,122.9850104616021,148.1604858513794,76.6974170515728,-0.07999999821186066,0.10999999940395355
374.62161105150346,158.11370993091091,67.78958703821945,33.173240608478665,22.008900198631267,14.950667626142504,11.337869629472873,8.845036348023081,3341.958453360133,1024.290505239521,445.47312054114474,264.87649373498243,225.63655372343777,138.37961410928585,136.56259552264862,85.02465382278601,0.17000000178813934,0.20000000298023224
364.09019847756446,145.1996387103377,68.80875859716966,33.963536375238206,22.236843608282506,15.202816043814321,11.523260496988009,8.987385552855697,3546.7330413011377,1116.6544045720261,449.1939711216839,299.1993005673346,234.70771683888893,129.5458547582269,151.0204718773751,86.89420079328826,-0.07999999821186066,0.11999999731779099
367.1264303025256,148.65426983837196,68.81716082545134,33.71440285096591,22.05065375844249,15.196776279423284,11.409056982155057,8.927697233116238,3890.8506571010107,1075.2903071896753,495.65851007841377,282.2833794425378,215.44608265247956,136.65312210841606,141.31630618529627,86.33300004967728,0.07999999821186066,0.10000000149011612
368.2612473090606,150.7130122033348,68.34703912740991,33.395539229170566,22.089942755350577,14.999807580148644,11.456147290170263,8.953763231826374,3370.648233212411,1070.943788564142,423.1234132375376,291.93056677947897,230.27453408089707,141.15400319932644,132.807629538647,86.00197033005483,0.0,0.1899999976158142
366.74217808132937,148.55326530814727,68.61616891359873,33.45968126398824,22.19113826567523,15.143350069004867,11.380685128971926,8.96868731290127,3521.7367536249185,1046.1865036891904,428.212482048188,295.3753737077938,231.19631734617445,131.93705945447036,135.7039224641711,87.79731465534819,-0.07999999821186066,0.1899999976158142
375.0815018351027,158.57007465398362,67.44894006225307,33.432252333063786,21.946296406363075,15.029935736583194,11.249546846992697,8.894980860215734,3394.9003190787917,1025.6171765275567,440.6260688073296,280.96880068578554,216.7436277154958,134.16285999363384,134.69208511006423,84.04447222354634,0.17000000178813934,0.11999999731779099
374.12052116000075,157.60722266693017,67.30633191442729,33.304754354313324,21.997759172946058,15.015569920867618,11.509427526294113,8.941486501030647,3285.5201501746583,1049.8282936300402,432.4250632298555,277.86071525971056,237.45781612246907,139.60250118520202,133.4795145015592,90.48290672811004,0.07999999821186066,0.10000000149011612
361.71032245967484,142.48296466484885,69.25222537444162,33.86800719050675,22.274425071939582,15.17086413839946,11.373967881361152,8.94015701556342,3509.2569294441946,1089.3342827130025,452.87506134045105,303.6859452753806,225.21568011798706,137.25498308523882,134.14302492685658,83.73335950530452,-0.07999999821186066,0.20000000298023224
366.796194611352,148.1767970873939,68.88210174067724,33.73553143058188,22.163592338457516,15.013529652131018,11.525906781045723,8.907466930665294,3576.752656922301,1026.255372313519,437.4292959770606,304.2205784791484,221.82836342941968,142.3607421985044,136.25806516870685,83.16084842053381,0.0,0.20000000298023224
366.67888354970324,147.9656377540302,68.94158108536647,33.63702178660191,22.2215330104395,15.20616460520889,11.45301619083352,8.985534041924637,3669.5272496762177,1023.912550396353,462.49517608929705,304.95973791312696,234.70456993402814,127.74953138121522,144.47543945169616,82.83481930452686,0.07999999821186066,0.1899999976158142
364.1580861941471,145.51512663474708,68.9335731077448,33.693821152823354,22.17136315411235,15.044676759539982,11.593325240755274,8.930009723768956,3865.4861069242766,1021.3575942155081,435.48855247553325,291.8749046718322,217.33015246205917,138.868062475715,140.85863050396344,87.58378736716087,-0.07999999821186066,0.1899999976158142
368.80089141010603,151.38883696236314,68.16424872990976,33.5036162515123,22.04536940289302,15.200243924054051,11.339030207349406,8.783025068947682,3578.3862703092605,990.3389924938731,444.76072329976876,292.1695676294111,244.39282676076292,131.75834968822488,145.91074163834722,83.13528074075985,-0.07999999821186066,0.10999999940395355
362.16451743145365,143.42497398296555,68.69208487463642,33.88882410187615,22.22055952641448,15.21775716177162,11.405637726034398,8.950578882640839,3487.3319136352115,1001.555629262934,482.15429448548514,303.39573841349824,241.04179642927897,130.1554171609894,144.27518487347714,85.01104917426368,0.0,0.18000000715255737
366.83528619037384,148.61479881173273,68.5175262169384,33.6531425358602,22.192981766271263,15.089896842455392,11.518699109170196,8.754775282291677,3591.063942116371,980.2922453885072,462.2430809694638,287.0135834710091,220.25833148310977,140.39328666157678,147.25589467494862,83.05922593011174,0.0,0.1899999976158142
367.56545085544036,149.58646087465144,68.22814802265542,33.80736922897697,22.08465908527874,15.114292515870256,11.438200368092506,8.912896641251786,3547.3448991643027,1063.2756932315988,466.3917329917093,286.6645606131976,252.94294858805995,129.15749416637829,145.4335196103121,89.15385161349978,0.07999999821186066,0.20000000298023224
363.2107781507463,144.36574307070927,68.84858249985732,34.029467304197674,22.090353085647852,15.248649557734623,11.507277239504159,8.838248195780274,3758.1813931914025,1153.1779436589195,429.5110811019381,293.5767252177728,236.84038932229046,128.70468585196625,125.86969361600154,82.29181585482391,0.0,0.1899999976158142
372.0659633635412,155.4460907402244,67.73507107756419,32.98607963098949,22.08945695481198,15.002940110171702,11.45335347985677,8.887404455183658,3423.491633888208,1004.0737039005553,474.2331031076559,270.01012742776845,239.51557220219814,146.57222552099898,136.04967019583992,85.54084061101037,-0.17000000178813934,0.18000000715255737
370.6819437803678,154.02694886817878,67.8722932637034,33.135822840232045,21.67584665551728,15.157922741971737,11.438549981915541,8.885019376028737,3292.320706092792,1016.9978899702614,432.4545516397558,267.5457047362206,256.01901312753074,136.7408875245864,127.5153547734921,85.82940907564095,-0.17000000178813934,0.20000000298023224
366.82979602256466,147.8680004103998,69.23663449257482,33.88647955211196,22.049609310556892,15.149411562761737,11.454199872492152,8.844033829528032,3750.8179377597917,1002.37104632719,442.78789826173244,308.98152547293324,233.029168993808,136.53655959635552,134.74051960041984,90.05434966917433,0.0,0.1899999976158142
368.14468570558637,150.5611299000234,68.25061585588408,33.39172438706228,22.112918036176964,15.071663523646151,11.512735662031439,8.906846896515832,3604.9008400939892,1005.1571242293372,446.87272788348616,279.9382133378039,232.91547095917102,138.63015270808643,141.42894417531977,81.5352526255021,0.0,0.20000000298023224
367.2981134064079,148.91183642356933,68.39433054660248,33.92325594221133,22.190960783033113,15.190346062672344,11.49489164332406,8.875826709216707,3606.8383915518048,1033.5863560593789,434.06022634363813,294.64608692693724,236.22057420034744,133.88407168159864,147.96470173655734,86.06356448449446,0.0,0.10000000149011612
365.693709296083,146.54245027764986,68.98880216094918,34.07525126904988,22.13635768155616,15.06419180381445,11.616054123258813,8.92102306466872,3797.842890626273,1077.8063599433972,430.75248796277833,299.29408790251284,244.472938689979,135.62262484687176,140.82563809264735,78.62351994314469,-0.07999999821186066,0.11999999731779099
366.63039421512946,147.81647149330973,68.98468828130892,33.67080143670053,22.318787178808005,15.202690198327346,11.481323347093811,8.894452745756732,3569.3004851226515,1068.228034968563,456.00412925069105,292.8599720902084,230.58557282167433,144.0314071287695,145.29702803369207,77.16510314766447,-0.07999999821186066,0.1899999976158142
364.65440795681354,145.87750846438405,68.99658827187685,33.591983233524275,22.312542553719023,15.161726158651259,11.423883150646489,8.850993482982457,3291.063504026737,1016.1494941169472,449.6768818417722,302.8303064036187,219.46487174779227,137.83437810894077,149.88308798259376,84.40459315869647,0.07999999821186066,0.1899999976158142
370.89259917802787,153.52677857062764,68.04040783597166,33.31142246466514,22.237381225852683,14.996398534177674,11.50132151857412,8.941503659928738,3507.5611149007923,1041.7984252851668,467.38513535249626,280.2205339898924,229.98176134002583,136.9830273469409,138.6921440504571,79.81028966384676,0.07999999821186066,0.1899999976158142
363.0126533281744,144.5173768140931,68.51433697667032,33.98753294408557,22.1609529787575,15.007001630692992,11.586647309298987,8.955727649184569,3588.9379926105444,1092.9905758403681,475.17049112928066,292.3776408671236,231.54154307482094,134.77220340488086,137.3673603646297,85.75272855878868,0.0,0.20000000298023224
369.538260294604,152.90073378382897,67.52383587246032,33.13137243398873,22.081521053293425,15.103429862568452,11.43296473902641,8.890554503029753,3328.9121155838625,949.927827319513,461.6860594001679,280.388004266417,237.35249986074618,133.11743871986712,136.1908030708184,85.14363704505942,0.0,0.10999999940395355
367.29210789822173,149.2808722215733,68.33610457129569,33.90855661647508,21.99464930478258,14.92178486592008,11.556786773444431,8.948506838178885,3543.56730480602,1021.6263585030138,441.66409767561635,291.43402742369994,214.41060498926777,135.6078511870331,142.07583939040674,80.62603972790848,-0.07999999821186066,0.11999999731779099
372.4590890945306,156.33359764512258,67.3105403999045,33.23599969775728,21.561799967054828,15.012685039495265,11.49391975880869,8.9927597811765,3348.172456220763,1048.856939145568,451.0341861970887,261.1762233448818,222.580597504337,134.18712056203628,128.10192035892797,93.01305290031083,0.07999999821186066,0.1899999976158142
367.15035179819813,148.4474874786607,68.86007538204849,33.958092000607735,22.12646923930827,15.118052800660234,11.451487768850868,8.943932578751744,3456.853836125612,993.5047189049365,442.13575289233364,298.3242056446635,225.41549378187895,136.22082141693934,133.8202618673269,76.0401198223719,0.07999999821186066,0.12999999523162842
362.6389649988267,143.5863641481887,69.17530371039274,33.7733797469268,22.29537898923583,15.201900172082595,11.44981186091308,8.79487481087729,3689.450986232827,1035.0799784769556,455.6779517191618,308.0304204280229,226.4919081529408,134.3440159662462,146.4916462315954,81.2114619722098,-0.07999999821186066,0.1899999976158142
370.01949821551233,153.27750451907679,67.39383026674055,33.41856019765894,22.073149814237958,15.122061104146308,11.49314063226205,8.923748088583896,3549.8874308247932,1042.9149438233412,472.8988981979712,284.6681969812583,238.27880867176992,142.46083228028263,135.792424639543,82.52325970602791,0.07999999821186066,0.10000000149011612
364.090969994135,145.1850323147902,69.00306463322939,33.80214826877177,22.193602972444044,15.20514912552321,11.375033361237998,9.011701036767938,3549.5810625953045,1023.6236868779544,442.71213192709183,317.8855320938814,233.85835486870764,136.11423916921854,143.11265561882647,83.40863570794457,0.07999999821186066,0.1899999976158142
367.998606980163,150.0373998368871,68.31803334004817,33.580557264979944,22.248773978389575,14.98181906890558,11.43575591828373,8.870564987972726,3698.5436179240455,977.2712954783632,439.9474134428376,291.2197342656118,222.2621704716675,134.07557428231968,119.84500708525852,85.8802925035209,0.07999999821186066,0.1899999976158142
371.79635058948804,155.5530997088383,67.49173189136505,32.99270966942837,21.815774846873246,15.113758836221272,11.45267895218607,8.879942865560986,3435.220514126681,996.8620796522549,452.01812493642143,275.1275628218123,232.71053764457562,133.93690151011788,123.96460688379517,91.79833414866557,0.17000000178813934,0.20000000298023224
367.42317800892687,149.32594082041754,68.14291085936237,33.7797436387096,22.231193038422305,15.173468844694868,11.401424109724575,8.959173217359874,3654.944397370516,1022.3495455155999,458.03871863199424,289.09818226500175,246.02943284564552,135.70410766755782,138.06181898091248,86.34809195040212,0.0,0.20000000298023224
371.73183250528876,155.18601681581555,67.6135106644866,33.29943861660079,21.91861764881257,15.045090395149638,11.387224431978375,8.86901482415526,3479.7036830737893,1010.7221508649935,446.9569485693376,271.23439300023034,246.94928849325302,126.33342957161433,146.14682347338118,89.58318157467036,-0.07999999821186066,0.10999999940395355
365.2347918941372,146.65743411333963,68.91084626681739,33.72151708049446,22.15772324932883,15.13653375403216,11.482588165458434,8.877220288215039,3637.401895368525,1061.9018456540025,466.3157091609031,298.182027806208,250.8662089208848,135.7876073635711,131.28983218813957,80.33879922746806,-0.07999999821186066,0.1899999976158142
377.32971699910604,159.7506411578191,68.45488914970929,33.30318642299635,21.942320619155776,15.024842228970712,11.462048690153365,8.995214609496777,3459.8419093311413,1046.2821946773422,418.9926750450732,271.6302610759247,255.72738396431492,137.46903662086277,131.02790038963298,90.9135240391814,0.17000000178813934,0.10999999940395355
376.46374737250346,159.37137652259256,68.12671329545209,33.12786441385182,22.015400693057142,15.032124278938515,11.428166967795347,8.900450550815357,3255.3247188075857,1076.2789873865524,469.75674132422216,255.7849327637567,227.12017232679554,132.93778511749377,129.1661607937819,84.92429135992455,0.17000000178813934,0.20000000298023224
368.9158870725165,150.79413984478145,68.26859492436613,33.773233637611824,22.145545472571712,15.22968924343229,11.35713755044894,8.814087159504716,3863.8429208932153,1041.7665107641194,437.7807196054244,282.45534974285346,219.80315385408878,137.59115505726373,144.17478973351223,83.14224239918596,-0.07999999821186066,0.1899999976158142
370.29522101881037,153.64698486581958,67.63013778775809,33.13347434361883,22.028907361298902,15.06213547848906,11.438348996858693,8.85658175429444,3399.9401191374427,1010.3340513019773,459.60189180911016,273.3413422598389,252.12405706101998,138.72532153715963,142.46893619426035,84.57116220546516,0.17000000178813934,0.1899999976158142
365.7777151676362,146.9376433023644,69.08479856891682,33.8703703967227,22.047002616828117,15.13254292157233,11.500235364468136,8.768459025177055,3550.660077952988,1100.8298613487857,448.66551338713083,298.3672065958621,238.22650660715158,135.62741487770734,136.72246031825082,85.7150943736303,0.0,0.10999999940395355
361.65482013702365,142.4384552434935,69.18999183522588,33.9346911479004,22.247940001757268,15.143922418397084,11.52474127497645,8.85915998844433,4121.748852152129,1072.3922325417764,465.7979595810684,298.1307787037751,215.50166733708662,133.8019057381254,145.6246169996573,85.98573815238633,-0.07999999821186066,0.20000000298023224
366.45101826758366,148.44033227302643,68.2803768471865,33.58462010582889,22.2853277291243,15.161370892536233,11.431579652032811,8.888577693743555,3498.3142366793245,1016.2136386089813,487.6884530668528,290.8493675656399,232.13765648363963,130.1512472856703,143.36935967420604,87.54538741803665,0.0,0.20000000298023224
372.4689346970405,156.26075067917589,67.52988559139476,32.805085635467066,22.04031399687357,14.9907142462828,11.4806601942792,8.883365003721735,3355.9206493821835,974.7576671827497,438.6390244358591,270.9863169037746,222.62036253273897,149.66524861197541,130.58369082850348,89.32218282813454,-0.17000000178813934,0.20000000298023224
365.90802597737655,147.083033797463,69.15831949852695,33.57761053231539,22.1957109283017,15.097259356633039,11.538582829707003,8.887440814713175,3525.6614286610716,1014.6549538902601,453.169664998085,303.3558665944948,216.41356323458348,139.77613819275982,132.523818300128,81.6858314573083,-0.17000000178813934,0.18000000715255737
369.9389588809563,153.30097996006418,67.84792522632662,32.98701048015257,21.943382940236003,15.169695771737308,11.388816658512516,8.854134513630123,3529.7705776621615,1034.8125234944678,430.821589990716,281.75985930215603,244.99972233150044,135.92066710828925,132.73670910792083,81.3841881452534,0.0,0.10999999940395355
364.6012476909576,145.94795514383125,68.93164334453787,33.85407001649802,22.008247623922923,15.096657140633221,11.56428084470804,8.848423848029705,3620.7488407729165,977.2869207653788,431.7679674329355,292.2352654453105,240.05742964528727,134.2172068046442,133.78268687461934,82.56972811450152,0.07999999821186066,0.1899999976158142
376.4376939753258,159.97495196626085,67.4850282717125,33.38092586884219,22.061847625144388,15.032770291782537,11.317160753299495,8.819273780947409,3453.4016773953217,1014.1001961155041,456.4857394986242,260.9032407633405,226.10855275491883,130.63410569659288,137.7462942977689,77.44571933442812,0.07999999821186066,0.10000000149011612
363.0376652058111,143.72885190076664,69.32370223247882,34.09778577321536,22.100193929513555,15.115778760914248,11.385326956870355,8.872290029925614,3468.3357748599324,1025.481732087355,433.6343684771342,305.2593513436023,232.51840213430174,129.43748414388492,142.15971718177283,86.96375707148319,-0.07999999821186066,0.20000000298023224
377.81190498362884,160.34380356772158,68.56530443918425,33.11607602589548,21.95167762582623,15.097275852768131,11.439049715628501,8.892185239064343,3391.8894646938734,1019.882126129732,445.20029060630964,262.8967513027637,233.22268940588157,145.18522824138248,127.78728150459438,83.72812493876728,0.17000000178813934,0.1899999976158142
366.35852017718463,148.42611936207413,68.36174351130498,33.593288342646446,22.21171480214545,15.086176733887847,11.434826853200052,8.861780626137138,3514.373478897411,1015.1139958915121,483.90632134173205,288.1700315108719,274.61351042625176,136.18047016334157,137.95879051787853,83.31048290857437,0.0,0.1899999976158142
380.0481044442168,162.32661426754598,68.90748482160143,33.052883572593586,21.97923988602956,15.118374417064029,11.396896574445698,8.855929738109284,3534.263747807823,998.6915961699617,435.774080030695,259.6911976247888,204.3948245795886,138.34926330800775,127.09298502446315,87.33206098597151,0.17000000178813934,0.10000000149011612
377.6078395684162,160.33558718972742,68.52687387176081,33.34750820172516,21.770211977830424,14.953191298132758,11.435017291003271,8.849949462774044,3265.543548321021,1088.4168281082357,455.2462664084933,267.4113353957816,238.78274886197494,135.401913844203,131.21463677560598,86.37287232832949,0.17000000178813934,0.18000000715255737
391.1298714225552,171.7555494098168,70.58474648185056,33.48709780787882,21.874893755472907,15.06690734715691,11.383706370199002,8.844604308033766,3394.916744458679,1002.9058962064627,445.5599630351085,249.7984537282067,216.7539956239303,133.58718186543487,128.17078400437575,87.47994721346328,0.25,0.10999999940395355
366.6871079040421,148.6932541539735,68.38781811835416,33.749580672332726,21.902772012403204,15.101722040168108,11.52566650862056,8.901177864282728,3693.815775459739,1003.9539320648602,401.0454752904991,286.79328184303455,231.6947859520494,133.36282053953028,135.9076162135446,86.53874797841168,-0.07999999821186066,0.20000000298023224
366.8003152251988,148.52716420999712,68.7972121990765,33.42644375534915,22.134191335274913,15.006755484764684,11.44225102587944,8.925328330940369,3650.234781095956,978.3029880255965,417.4341782277774,294.9838437175757,244.19894290572566,135.7823602191902,135.4395617646285,88.91106677580858,-0.07999999821186066,0.1899999976158142
376.203506809618,158.57259279728422,68.73899788101164,32.98865170141996,22.035059633086295,15.137809978594218,11.444097250085825,8.87674222200496,3461.9347744080933,977.68058126019,417.4118346991071,274.63667455481124,230.25097965422708,131.5146253978464,139.31467232834558,78.95267586714196,0.17000000178813934,0.10999999940395355
376.5864307228301,159.69033115144427,68.1431787547867,33.13768441711671,21.872110005409866,15.054675953249594,11.435664574000947,8.875327530101584,3447.4414703324237,1021.1090972110959,424.9510878782102,269.69125711189747,228.8475881974352,134.43486259688515,136.5168262509984,76.31238226517144,0.17000000178813934,0.10999999940395355
364.73872041956645,146.39495298517912,68.48438692112073,33.89455929855924,22.099413881353197,15.126017304490139,11.4409825516709,8.916821350811093,3823.1254509894407,1047.4294170096523,466.723627702956,297.9923575550186,226.0247704009757,127.18173771664057,131.99623741167653,88.09677931846012,-0.07999999821186066,0.1899999976158142
372.4021152747319,156.5144443937068,67.22859540179608,33.02073952329754,21.858127175629825,15.007918809793201,11.394316400711896,8.89078120290251,3271.245921784151,1010.4824254343523,445.1021864792994,284.0119797462076,225.44577693483762,119.06652971167108,139.99986018795835,86.6240592779113,0.17000000178813934,0.1899999976158142
362.0835733707353,143.26391189313057,68.66935514835734,33.985037503247,22.207008896630207,15.200204101910582,11.447775299655078,8.836046169373928,3697.3411255831093,1064.108802531047,445.649953483434,298.3653427230862,232.19629583310575,129.93603111466945,134.7080295453765,84.3101705971984,-0.07999999821186066,0.1899999976158142
365.90402839840834,146.93363906978547,69.34074728946104,33.53941942454228,22.32535275975844,15.089834710519566,11.444284368843348,8.892852546307182,3713.0197738034135,1019.5095455771445,454.17364828423297,304.1134270605685,223.59288358461305,136.88010056558417,133.61292669946832,90.34509579815906,0.07999999821186066,0.20000000298023224
369.39311757166627,151.5463331757704,68.44038063275183,33.26807054818404,22.25943433615576,15.102194710696656,11.417189455882108,8.977121591525371,3460.292585365189,1061.142987261801,419.2176221656999,277.29696740830474,231.07323380871242,139.67524943604263,139.18617858254422,87.85090681018474,-0.07999999821186066,0.20000000298023224
367.96223271431603,149.51706910909795,68.62259231716476,33.759042795062,22.251931588800918,15.180016348928744,11.431955170532536,8.854192033240682,3675.2562240296133,959.0217023025909,442.4696049568592,289.81591670152653,242.94856918121187,128.76763351148838,135.67965761717235,80.21763966388176,0.0,0.10999999940395355
374.10317160166,157.58151842141822,68.00675629545978,32.97923257657481,21.634896797076156,15.100953198552322,11.423161245253674,8.915238692604644,3371.049321547997,1028.173215565427,417.1884504017431,276.78735981665875,236.28393547749903,131.3830263015421,131.9789673743862,87.09099671726814,0.07999999821186066,0.10999999940395355
368.6403555005726,151.24845811527229,68.26606664023811,33.34367040717176,22.035690560241676,15.008751002428358,11.464348771549494,8.918477847135145,3647.5877837701332,1053.1019429762048,456.7838282776288,289.95451579629326,217.3641351333655,134.03232663040282,133.33443526648134,86.87852466216391,0.0,0.11999999731779099
367.82557963235047,149.57892541778418,68.6179131192085,33.73848442507422,22.002556754747943,15.069709571283923,11.498412978091253,8.826339266623412,3628.3405395073523,1012.69661362573,448.30534763647006,294.2119921021544,246.57331560146008,136.93396901760366,135.14398925183332,80.94144685342442,0.07999999821186066,0.10999999940395355
366.78562743857344,148.59100188321634,68.28694306512928,33.9069262794029,22.1126831881542,15.08062282406637,11.509107239823688,8.85635274663766,3898.236270594412,1036.935878626766,446.37566276668036,295.6503941061975,228.39933848682125,135.16587845841008,136.07441057778087,89.23258032127448,0.07999999821186066,0.1899999976158142
363.42282598099735,143.78921843097342,69.52139679815039,34.09119192434602,22.14263902624338,15.101941413218547,11.562891670077937,8.914075071365762,3639.7033957952817,1072.5245292422221,451.96884501430435,301.13195952759827,235.5570369869906,129.70687716233186,145.28128850368006,83.01458061093832,0.0,0.20000000298023224
362.4287851016782,143.44763345171248,69.26714824474644,33.78191071688922,22.071955111347346,15.088285973825574,11.46204526459883,8.884047910311923,3696.7699510679286,989.0071298011148,435.9086408982466,289.83831630704486,234.10347258963387,132.51398808382552,144.8898918338982,88.03459071851182,-0.07999999821186066,0.1899999976158142
